id,description,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_group_cleansed,property_type,room_type,accommodates,bedrooms,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
2481869,"Enjoy your own 1 BR cottage atop Queen Anne hill! Just renovated, this little home is airy and bright, with its own studio/work space/garage below for long-term guests. Beautiful carriage house in an extremely safe, quiet and pedestrian-friendly section of Queen Anne.  A leafy-green location that puts the best of Seattle at your doorstep. Free WiFi, free parking, ...even free pillows!*  What's special about this place? A beautiful restoration mixing period details  modern sensibilities: Hardwood floors throughout, white subway tile, low/no VOCs  non-toxic paints keep this home-away-from-home clean, smart and healthy. Radiant heat and oil radiators mean no blowing hot air or dust.  Hypo-allergenic bedding, mattresses/covers and new pillows with each rental. (So feel free to take your new pillows with you!)  Great Amenities: Free WiFi & internet TV. LED 39"" flatscreen TV. Fully-equipped kitchen with stainless-steel appliances, sink & disposal. Large washer & dryer.  Iron/ironing board. H",5177328,2013-02-21,within an hour,98.0,True,True,Queen Anne,Apartment,Entire home/apt,4,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",175.0,1000.0,3200.0,0.0,40.0,2,38,2014-05-01,2015-10-11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,1.86
1110749,"Charming, clean, picturesque home in perfect location for exploring Seattle (1.5 miles to downtown).   This three bedroom dutch colonial is located in the center of historic Queen Anne, near everything.  Seattle Center, pike market, and lake union Charming, clean, picturesque home in perfect location for exploring Seattle (1.5 miles to downtown).   This three bedroom dutch colonial is located in the center of historic Queen Anne, near everything.  The house comes with full amenities (cable, dishwasher, internet, laundry, etc.), and accommodates 6 comfortably.   The house is kid-friendly and owners can provide baby ""amenities"" for guests if needed. Groceries can also be provided as a service (contact owner for details). The house is tucked back from a lovely and quiet street, with a welcoming garden in front, and a private fenced-in backyard with alley access.   Upper Queen Anne as a neighborhood is quiet despite being in the heart of Seattle, and there is plenty of free parking.   With",5325329,2013-03-04,within a few hours,97.0,False,True,Queen Anne,House,Entire home/apt,6,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",325.0,2275.0,9885.416666666668,500.0,100.0,2,68,2013-06-15,2015-12-21,92.0,9.0,9.0,10.0,9.0,10.0,9.0,False,strict,2.18
5978498,"2 stories private home, open concept living room, floor 2 ceiling windows view Puget Sound & Olympic Mountains. Gourmet kitchen, formal dining room, 2 BR, 3 full bath inc bear claw tub, walk to cafes, restaurants. Private sanctuary steps down hill. My home is 3 stories professionally decorated and as you walk in you feel the warmth of the original fir floors. Main floor is open concept living room with large flat screen tv, floor to ceiling windows, gourmet kitchen, Tuscan feeling informal dining room, formal dining room with cherry furniture, as well as a family room/reading room with best views in the house, along with a full bath including bear claw tub. The flow of this first floor is open, airy, sunny, private. Both the kitchen and front door of the home open to two large outdoor living spaces for that indoor/outdoor feel. Outside you are surrounded by the abundant trees, flowers and green that is typical of the Pacific Northwest. Pick anything you want from the garden.  1ST FLOOR",31037494,2015-04-11,within a day,60.0,False,True,Queen Anne,House,Entire home/apt,4,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",175.0,699.0,2388.0,200.0,80.0,4,8,2015-07-06,2015-12-03,88.0,9.0,9.0,9.0,9.0,10.0,9.0,False,flexible,1.31
5021081,"Beautiful Water View, Minutes to Pier, Space Needle, Downtown, Family Friendly. This 1,920 sq ft 4 bedrooms, 3.5 baths with formal living & dining room plus a bonus room will offer you breathtaking water views of Puget Sound and a private backyard. ONLY vacation rental available in a desirable neighborhood of lower Queen Anne. Rates are subject to change at any time. Please add $50 if your staying involves a holiday (Thanksgiving, Christmas, New Years, Fourth of July, Memorial Day & Labor Day). Full Payment is required 1 month prior to arriving. If payment is not received on time, date become available for others to book. Furniture may vary. Clothes Dryer Fireplace Hair Dryer Heating Internet Iron & Board Linens Provided Living Room Parking Telephone Towels Provided Washing Machine Very conveniently located close to downtown (minutes) and accessible to freeways, whole food super market, gas stations, golf club, winery, pubs, pike place market, pier Public transport is available next st",25906186,2015-01-10,within an hour,71.0,False,True,Queen Anne,House,Entire home/apt,7,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",222.0,1325.0,4650.0,500.0,250.0,2,5,2015-08-07,2015-11-12,75.0,8.0,9.0,8.0,9.0,9.0,8.0,True,strict,0.99
1686930,"Welcome to the Queen Anne Hideaway.  Your home away from home is a lower level unit below a vintage Queen Anne landmark home.  Take advantage of an incredible savings over a hotel in a pet and family friendly environment.  Pet friendly flooring, dog bed, kennel, and a fenced yard make this the perfect spot to vacation with your pups.   Beautifully furnished, luxury beds with feather toppers, patio with fenced yard, and all the details you need to make your stay perfect.  Our apartment has two bedroom (walls not shared) both with queen beds.  The living area features a flat screen TV, couch, and two of the ugliest recliners you have ever seen.   The kitchen is stocked for all your cooking needs, however, be prepared to do dishes the old fashioned way!  You will find all the condiments and extras on hand necessary, including coffee and creamer (priority uno).    Our one bathroom is updated with a  shower stall and new vanity.  What it lacks in space it makes up for in being well stocked.",8916363,2013-09-18,within an hour,100.0,False,False,Queen Anne,Apartment,Entire home/apt,4,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",159.0,1113.0,4836.25,250.0,99.0,1,62,2013-10-08,2015-12-07,97.0,10.0,10.0,10.0,10.0,10.0,9.0,False,strict,2.27
7680289,"Vintage 1927 4plex in perfect Queen Anne location. Elliott Bay views! Hardwoods, built-ins, natural light. Queen bed w/ new mattress. Charm & updated amenities: A/C, free Wi-Fi, Roku, Cable TV, HBO, Private WD, Additional hide-a-bed. Very clean! Well cared-for building with many charming details. Attention to detail with furnishings. Clean Apartment with private outdoor space and shared backyard to relax in the sun, BBQ or enjoy a game of corn hole. Fully stocked kitchen with Keurig, complimentary coffee and bottled waters. Large bedroom with walk-in closet, private washer / dryer, queen sized bed, 2nd queen sized hide-a-bed sofa. Sweeping sunset views of Elliot Bay from spacious living room and dining space. Dart board, Chess board, Poker set, ROKU, Cable TV, Free HBO and free wireless high speed internet! Complete apartment with private bedroom, bathroom, kitchen, dining area, large living room, private patio and shared backyard space. Private Washer and Dryer, walk-in closet.  4 dig",40335071,2015-08-02,within an hour,100.0,False,True,Queen Anne,Apartment,Entire home/apt,4,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,800.0,2700.0,0.0,50.0,2,19,2015-08-27,2015-11-29,95.0,10.0,10.0,10.0,10.0,10.0,10.0,True,moderate,4.35
7207641,"*** NEW LISTING - August 2015 *** Relax and revive at this urban 3-bedroom sanctuary centrally located in Seattle's most charming and desirable neighborhood. Relax and revive at this urban 3-bedroom sanctuary centrally located in one of Seattle's most charming and desirable neighborhoods. The location is hard to beat, just three leafy blocks from Queen Anne's main drag with it's great array of shops, cafes and restaurants and five blocks from the most famous picture-postcard lookout point of the city skyline at Kerry Park. With good public transportation, it is just a 10-minute ride to the popular Seattle Center, exciting downtown, or trendy Capitol Hill.   For dinner, Queen Anne has a restaurant to suit any taste or budget, or why not release your inner chef in the gourmet kitchen with island cook top and double ovens. Afterwards take a soothing bath in the master suite's soaker tub or reinvigorate in the walk-in shower. Before bed, snuggle up in the giant leather chesterfield and cat",6544973,2013-05-23,within a day,50.0,False,True,Queen Anne,House,Entire home/apt,8,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",348.0,2500.0,10585.0,750.0,150.0,3,5,2015-08-04,2015-09-03,96.0,10.0,10.0,10.0,10.0,10.0,9.0,False,strict,0.97
5062445,"Our century old Upper Queen Anne house is located near beautiful postcard-esc views of the city, and close/easy bus lines. Shared kitchen and bathroom. Three easy-going roommates. And a home recording studio, if you'd like to take a crack at a song! The guest room is divided into 2 sections; a small office type area with a couple chairs (and complimentary guitar, if the mood should strike you), and a large walk-in closet where the bed is located. If you enjoy sleeping in cave-like environments, you will not be disappointed here. The house is over a hundred years old, so it does accumulate dusty fairly easily and is in need of some paint touch-ups, but it's got a ton of character that makes up for it. :) You're welcome to access all areas of the house besides our private rooms (obviously) and basement music studio when we aren't home. You're welcome to check it out when I'm around, but there's a fair amount of expensive equipment lying around down there, and I want to keep it accident-f",21072725,2014-09-08,a few days or more,31.0,False,False,Queen Anne,House,Private room,1,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",45.0,450.0,1500.0,0.0,0.0,1,7,2015-05-17,2015-12-08,97.0,9.0,8.0,10.0,10.0,10.0,10.0,False,flexible,0.9
8925878,"Sweeping Elliott Bay views, Vintage 1927 Queen Anne 4plex. Remodeled w/ new tile & refinished hardwoods. Charm & modern amenities. Beautiful bath, spacious bedroom, tons of light. W/D, 50"" smart TV, free WIFI, HBO. Quiet building in great location! Spacious and updated 1 bed, 1 bath apartment in a beautiful Queen Anne 4plex. Big views of Puget Sound's Elliott Bay!  Fully stocked kitchen, large bedroom, private W/D. Living room has big windows and tons of natural light. Dining area sits 4. Queen bed with brand new mattress in bed, and Queen sized hide-a-bed sofa in living room. 50"" Samsung Smart TV with cable, free HBO, free WIFI. 4 digit keypad entry.  No key exchange needed!  Owner is a local real estate agent and available at all times via text. Owner is a local real estate agent and available at all times via text.  We take our airbnb reviews very seriously and do all we can to keep our guests happy! The West slope of Queen Anne is conveniently located in just North of Downtown Seat",40335071,2015-08-02,within an hour,100.0,False,True,Queen Anne,Apartment,Entire home/apt,4,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",150.0,950.0,2950.0,0.0,50.0,2,2,2015-10-25,2015-12-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,True,moderate,0.83
6389657,"I love my little studio! My space might be small, but it's mighty. I have strategically set up my apartment to create a sleeping space, a eating area, and a living room, I even have a patio! Even though I live in a big room, it doesn't feel like it! Guests will have access to the basement that holds the washer and dryer. I will be available at any time if a guest should need assistance. The apartment is in a great location, everything I need is within a 3 block radius. A gym and bank across the street, Trader Joes (popular grocery store) is down the steet, as well as several coffee shops and restaurants.  On of the best views of Seattle is at Kerry Park, head South on Queen Anne Ave and turn right on Highland Drive, you can't miss it! The area is very walkable, though there is a bus line (bus #13) that stops only a few feet away that goes downtown. My apartment is above a bar and on a somewhat busy street, the noise level can be bothersome to some, but usually tends to quiet down aroun",2052160,2012-04-02,within a few hours,100.0,True,True,Queen Anne,Apartment,Entire home/apt,2,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",80.0,560.0,2433.3333333333335,0.0,20.0,3,11,2015-07-22,2015-08-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,1.98
